Order ID,Item Name,Category,Quantity,Selling Price (EGP),Total Price (EGP)
30825,Paella 876,Dessert,3,136,408
73018,Biryani 378,Main Course,5,65,325
83219,Croissant 737,Soup,1,79,79
94145,Pasta 613,Dessert,4,187,748
47098,Croissant 407,Main Course,1,80,80
40086,Shakshuka 285,Breakfast,2,81,162
55004,Hamburger 414,Dessert,5,50,250
16238,Pasta 985,Dessert,1,165,165
40434,Curry 1,Soup,2,47,94
23959,Falafel 860,Breakfast,2,73,146
22129,Paella 321,Dessert,3,102,306
92386,Pasta 471,Dessert,4,185,740
54403,Falafel 598,Main Course,4,118,472
43644,Falafel 670,Soup,3,41,123
65095,Pancake 60,Snack,3,53,159
81734,Hummus 341,Appetizer,4,86,344
37017,Biryani 190,Main Course,1,52,52
98900,Pancake 423,Dessert,5,120,600
39314,Baklava 927,Dessert,2,173,346
58996,Hamburger 531,Appetizer,4,50,200
32579,Hamburger 196,Main Course,2,50,100
44604,Curry 994,Dessert,1,151,151
45592,Paella 890,Dessert,4,163,652
20818,Biryani 365,Main Course,3,96,288
97729,Paella 804,Breakfast,5,86,430
40488,Hamburger 48,Dessert,1,50,50
68589,Pasta 861,Appetizer,5,46,230
77981,Taco 592,Main Course,5,95,475
31726,Taco 384,Main Course,5,142,710
18312,Pasta 835,Snack,5,95,475
45950,Taco 257,Main Course,5,49,245
32418,Hamburger 322,Snack,5,50,250
60333,Mansaf 681,Main Course,3,96,288
39093,Biryani 378,Main Course,5,65,325
27101,Paella 334,Dessert,3,108,324
22371,Paella 3,Main Course,1,145,145
76452,Falafel 94,Dessert,2,188,376
40213,Paella 171,Snack,2,73,146
31456,Curry 666,Dessert,4,186,744
81110,Pasta 309,Breakfast,5,56,280
83055,Taco 338,Breakfast,4,50,200
44135,Hamburger 711,Breakfast,2,50,100
13535,Hummus 425,Appetizer,5,57,285
92393,Curry 793,Snack,4,75,300
58247,Baklava 516,Dessert,4,162,648
75559,Pasta 381,Dessert,5,142,710
13145,Baklava 997,Soup,5,75,375
45205,Croissant 467,Breakfast,2,86,172
12334,Pancake 43,Soup,1,71,71
83938,Hamburger 414,Dessert,4,50,200
98776,Tabbouleh 602,Salad,3,50,150
70909,Paella 542,Soup,2,66,132
13273,Paella 791,Snack,2,60,120
70623,Hamburger 757,Main Course,5,50,250
21584,Molokhia 144,Main Course,4,83,332
22505,Hamburger 742,Snack,1,50,50
92916,Taco 641,Dessert,5,158,790
78417,Paella 1000,Breakfast,4,66,264
83339,Taco 714,Soup,4,49,196
23358,Curry 279,Breakfast,4,90,360
95304,Croissant 393,Soup,2,44,88
95780,Curry 976,Appetizer,5,91,455
13145,Pancake 394,Main Course,3,136,408
24246,Taco 56,Dessert,3,150,450
90932,Molokhia 197,Main Course,5,51,255
21596,Biryani 596,Main Course,4,134,536
46392,Pasta 383,Snack,1,100,100
36388,Taco 722,Appetizer,2,42,84
21792,Baklava 935,Breakfast,1,79,79
28458,Hamburger 318,Main Course,3,50,150
99470,Curry 40,Main Course,1,83,83
75546,Pancake 931,Dessert,4,197,788
36891,Taco 996,Soup,1,49,49
21227,Shakshuka 193,Breakfast,3,55,165
36909,Tabbouleh 576,Salad,3,122,366
74905,Taco 585,Soup,5,49,245
34055,Baklava 762,Appetizer,1,109,109
84285,Hummus 696,Appetizer,1,143,143
84583,Shakshuka 885,Breakfast,2,56,112
97001,Hamburger 451,Soup,5,50,250
83282,Hamburger 722,Main Course,4,50,200
75309,Shish Barak,Main Course,1,44,44
78961,Hamburger 991,Dessert,3,50,150
61524,Baklava 742,Soup,3,66,198
90526,Shakshuka 764,Breakfast,1,71,71
15065,Falafel 415,Appetizer,4,127,508
83688,Shakshuka 671,Breakfast,5,78,390
83757,Harira 233,Soup,3,71,213
41884,Kabsa,Main Course,5,85,425
83605,Kunafa 851,Dessert,5,147,735
39335,Croissant 718,Main Course,3,91,273
51692,Hamburger 616,Appetizer,4,50,200
88755,Falafel 510,Soup,3,40,120
18330,Hamburger 873,Snack,3,50,150
23910,Baklava 96,Snack,2,87,174
93087,Baklava 140,Dessert,5,92,460
69057,Croissant 581,Breakfast,4,65,260
41302,Paella 741,Breakfast,2,97,194
59847,Mansaf 346,Main Course,5,82,410
51676,Paella 650,Soup,5,78,390
12908,Falafel 993,Main Course,4,127,508
56877,Pasta 833,Appetizer,2,118,236
73171,Harira 542,Soup,3,58,174
88591,Pasta 359,Snack,5,58,290
65135,Tabbouleh 745,Salad,2,82,164
10937,Hamburger 409,Dessert,3,50,150
31921,Curry 85,Breakfast,3,88,264
27046,Fattoush 592,Salad,3,120,360
71470,Paella 3,Main Course,4,145,580
53016,Taco 641,Dessert,2,158,316
95052,Tabbouleh 494,Salad,1,57,57
65741,Falafel 598,Main Course,3,118,354
34195,Taco 39,Dessert,1,80,80
26540,Biryani 953,Main Course,3,65,195
11287,Pasta 640,Main Course,5,127,635
21353,Pasta 142,Main Course,3,47,141
78091,Taco 620,Breakfast,4,86,344
63034,Baklava 770,Dessert,2,191,382
88149,Pasta 275,Soup,2,77,154
97764,Taco 620,Breakfast,5,86,430
13663,Baklava 753,Appetizer,2,40,80
40287,Pasta 157,Snack,2,56,112
19864,Hamburger 499,Main Course,5,50,250
84949,Harira 542,Soup,1,58,58
10779,Fattoush 939,Salad,3,81,243
97647,Paella 249,Breakfast,5,59,295
84512,Tabbouleh 733,Salad,2,88,176
97186,Falafel 261,Breakfast,2,93,186
12955,Taco 767,Appetizer,2,149,298
63249,Kunafa 331,Dessert,4,187,748
58285,Baklava 274,Snack,5,95,475
55410,Taco 355,Soup,5,44,220
84096,Baklava 618,Dessert,1,144,144
30771,Taco 323,Appetizer,2,127,254
58687,Curry 579,Breakfast,4,59,236
53926,Biryani 608,Main Course,3,62,186
23203,Hummus 705,Appetizer,5,148,740
53573,Baklava 687,Dessert,5,88,440
90074,Pasta 658,Soup,1,75,75
39004,Hamburger 711,Breakfast,3,50,150
34949,Croissant 811,Main Course,1,129,129
16481,Mansaf 113,Main Course,5,94,470
44715,Baklava 454,Main Course,4,89,356
24152,Molokhia 704,Main Course,5,48,240
29064,Falafel 598,Main Course,2,118,236
59995,Falafel 421,Breakfast,5,63,315
92050,Shakshuka 671,Breakfast,2,78,156
69129,Mansaf 681,Main Course,2,96,192
22371,Hamburger 122,Main Course,1,50,50
59979,Hamburger 991,Dessert,4,50,200
59331,Baklava 190,Dessert,3,123,369
88654,Kunafa 252,Dessert,4,138,552
92429,Croissant 238,Appetizer,1,102,102
27067,Pancake 176,Main Course,4,90,360
38366,Croissant 535,Dessert,5,83,415
61941,Baklava 812,Dessert,1,80,80
41305,Hummus 972,Appetizer,4,115,460
32660,Hamburger 411,Appetizer,3,50,150
68200,Pasta 67,Soup,4,74,296
87501,Croissant 476,Soup,5,63,315
32776,Hamburger 930,Dessert,4,50,200
66969,Hamburger 760,Snack,4,50,200
67426,Tabbouleh 784,Salad,3,67,201
46318,Pasta 261,Main Course,5,134,670
72280,Tabbouleh 961,Salad,4,62,248
35378,Baklava 819,Snack,4,97,388
50686,Pancake 610,Soup,1,54,54
36465,Hummus,Snack,5,79,395
99700,Paella 933,Breakfast,5,59,295
60109,Curry 417,Snack,1,89,89
83349,Hamburger 698,Dessert,3,50,150
31192,Hamburger 125,Main Course,4,50,200
24371,Falafel 983,Appetizer,5,44,220
19887,Biryani 378,Main Course,1,65,65
23370,Fattoush 923,Salad,1,144,144
41979,Hamburger 737,Appetizer,5,50,250
40100,Paella 634,Dessert,1,111,111
97965,Curry 731,Dessert,5,157,785
15166,Falafel 827,Snack,5,56,280
14013,Hamburger 152,Breakfast,5,50,250
34685,Molokhia 591,Main Course,1,149,149
14263,Pancake 175,Dessert,3,178,534
39826,Hamburger 698,Snack,1,50,50
61019,Baklava 431,Snack,2,92,184
10737,Molokhia 144,Main Course,4,83,332
62052,Pasta 110,Main Course,5,103,515
40963,Harira 385,Soup,1,74,74
92677,Hamburger 145,Main Course,1,50,50
36124,Croissant 668,Main Course,4,67,268
12242,Hamburger 612,Snack,2,50,100
85840,Baklava 522,Dessert,2,151,302
49849,Curry 493,Dessert,2,144,288
73675,Baklava 812,Dessert,2,80,160
83059,Croissant 239,Snack,4,70,280
69074,Croissant 897,Breakfast,5,95,475
74256,Falafel 701,Snack,2,100,200
42457,Pasta 658,Soup,4,51,204
49829,Pancake 40,Soup,1,73,73
95276,Pancake 958,Snack,4,98,392
99205,Falafel 177,Soup,2,79,158
54285,Paella 418,Soup,3,40,120
61253,Mansaf 681,Main Course,3,96,288
89756,Falafel 104,Snack,3,57,171
36708,Harira 476,Soup,3,71,213
50237,Croissant 839,Dessert,5,190,950
55419,Curry 227,Soup,2,54,108
39269,Croissant 392,Main Course,4,115,460
87783,Harira 741,Soup,2,56,112
52367,Falafel 971,Main Course,2,80,160
86560,Pancake 463,Breakfast,1,61,61
55241,Kunafa 736,Dessert,2,174,348
55198,Harira 953,Soup,3,67,201
30727,Croissant 384,Main Course,5,150,750
15338,Pancake 741,Breakfast,4,87,348
25696,Pasta 381,Dessert,3,142,426
16757,Curry 317,Dessert,4,106,424
33243,Pancake 870,Breakfast,4,56,224
77384,Croissant 317,Breakfast,3,60,180
26691,Paella 403,Appetizer,1,83,83
84236,Pancake 506,Snack,4,67,268
28864,Hamburger 220,Main Course,1,50,50
82284,Taco 579,Main Course,4,90,360
85950,Croissant 811,Appetizer,4,114,456
54941,Baklava 194,Snack,5,73,365
32848,Croissant 897,Breakfast,4,95,380
51767,Hamburger 812,Snack,4,50,200
46103,Paella 518,Soup,5,49,245
71164,Paella 1000,Breakfast,2,66,132
39902,Falafel 720,Soup,3,77,231
71962,Hamburger 499,Main Course,2,50,100
92448,Curry 783,Soup,3,50,150
94716,Falafel 452,Breakfast,1,61,61
47273,Taco 616,Appetizer,5,46,230
99546,Hamburger 737,Appetizer,5,50,250
43433,Hummus 167,Appetizer,4,111,444
81968,Hamburger 741,Main Course,2,50,100
86829,Paella 171,Snack,1,73,73
16429,Fattoush 980,Salad,4,72,288
41978,Harira 233,Soup,4,71,284
66842,Paella 943,Main Course,1,60,60
88331,Paella 954,Soup,2,68,136
49427,Baklava 803,Appetizer,3,134,402
84431,Pasta 139,Breakfast,5,95,475
39843,Croissant 238,Appetizer,4,102,408
57802,Pancake 617,Soup,3,59,177
75578,Falafel 794,Main Course,4,141,564
74491,Hamburger 405,Main Course,1,50,50
93028,Shakshuka 113,Breakfast,1,78,78
78982,Croissant 158,Soup,1,76,76
48139,Hamburger 698,Snack,2,50,100
34913,Baklava 127,Breakfast,3,92,276
90385,Taco 33,Soup,1,54,54
64194,Fattoush 342,Salad,5,135,675
93653,Croissant 472,Main Course,1,121,121
57995,Hamburger 20,Snack,1,50,50
43553,Baklava 819,Snack,3,97,291
91116,Pasta 314,Appetizer,4,116,464
36734,Tabbouleh 998,Salad,5,75,375
10050,Hummus 314,Appetizer,2,139,278
20104,Pasta 833,Appetizer,2,118,236
69549,Pasta 168,Snack,1,50,50
16663,Tabbouleh 709,Salad,5,85,425
48142,Hummus 341,Appetizer,1,86,86
20362,Curry 718,Breakfast,5,64,320
50368,Pancake 149,Soup,2,64,128
30060,Pancake 25,Breakfast,1,70,70
25427,Paella 217,Appetizer,3,77,231
39237,Tabbouleh 252,Salad,5,93,465
72792,Taco 203,Breakfast,5,59,295
88658,Baklava 812,Dessert,1,80,80
35275,Pasta 25,Soup,3,56,168
26870,Biryani 608,Main Course,3,62,186
13046,Hamburger 687,Appetizer,1,50,50
28126,Molokhia 456,Main Course,3,122,366
64662,Croissant 392,Main Course,4,115,460
54310,Pancake 264,Dessert,5,112,560
46828,Croissant 168,Main Course,5,50,250
82965,Tabbouleh 974,Salad,2,143,286
57583,Pancake 493,Soup,1,51,51
41901,Croissant 102,Breakfast,3,82,246
96187,Taco 741,Main Course,5,57,285
93054,Falafel 720,Soup,5,77,385
60893,Falafel 55,Main Course,3,48,144
39161,Hummus 278,Appetizer,1,92,92
68379,Falafel 388,Appetizer,2,53,106
97496,Taco 843,Soup,3,73,219
44183,Pancake 670,Snack,5,80,400
96844,Taco 387,Snack,3,55,165
55758,Biryani 596,Main Course,4,134,536
86064,Pasta 217,Appetizer,1,43,43
17703,Pasta 437,Main Course,4,71,284
36060,Falafel 267,Dessert,1,186,186
94975,Falafel 921,Soup,1,60,60
43061,Falafel 282,Soup,4,60,240
38373,Croissant 991,Main Course,1,78,78
15066,Baklava 927,Dessert,3,173,519
67254,Molokhia 546,Main Course,5,74,370
79966,Pasta 261,Main Course,3,134,402
41060,Curry 488,Soup,2,67,134
13473,Kunafa 736,Dessert,1,174,174
30700,Hummus 705,Appetizer,1,148,148
93044,Molokhia,Soup,5,63,315
96469,Mansaf 681,Main Course,2,96,192
91981,Pancake 201,Main Course,5,119,595
87955,Taco 39,Dessert,2,80,160
75628,Croissant 811,Appetizer,2,114,228
48615,Falafel 341,Appetizer,4,120,480
89139,Pancake 409,Main Course,4,123,492
85585,Pancake 772,Soup,3,61,183
13013,Pasta 861,Appetizer,2,46,92
90262,Pancake 741,Breakfast,5,87,435
80327,Baklava 673,Dessert,5,93,465
28406,Baklava 431,Snack,2,92,184
89142,Baklava 108,Dessert,1,199,199
23331,Shakshuka 182,Breakfast,4,76,304
35280,Shakshuka 183,Breakfast,5,95,475
20554,Curry 986,Snack,5,78,390
37739,Baklava 563,Main Course,2,75,150
10141,Tabbouleh 372,Salad,1,73,73
69702,Paella 374,Soup,5,78,390
99055,Taco 164,Breakfast,2,72,144
62067,Falafel 55,Breakfast,3,62,186
73959,Hamburger 152,Breakfast,4,50,200
53752,Pancake 40,Soup,5,73,365
49865,Croissant 496,Breakfast,2,79,158
92109,Baklava 716,Appetizer,3,121,363
47701,Pancake 624,Appetizer,1,141,141
52263,Croissant 709,Appetizer,3,134,402
60510,Pancake 369,Dessert,3,192,576
57641,Pasta 985,Dessert,1,165,165
53579,Fattoush 980,Salad,3,72,216
27453,Kunafa 982,Dessert,2,190,380
45659,Pasta 67,Soup,5,74,370
12255,Croissant 850,Dessert,5,99,495
44462,Taco 996,Soup,3,49,147
70849,Curry 943,Breakfast,2,67,134
16004,Pasta 279,Snack,5,67,335
52505,Taco 346,Snack,2,68,136
13579,Baklava 908,Dessert,5,171,855
19552,Paella 272,Appetizer,1,125,125
88761,Hamburger 741,Main Course,3,50,150
32512,Baklava 297,Breakfast,5,80,400
14702,Pasta 921,Dessert,5,101,505
14217,Hamburger 782,Dessert,1,50,50
90805,Fattoush 807,Salad,3,145,435
83168,Paella 606,Appetizer,2,78,156
60761,Taco 257,Main Course,3,49,147
36328,Hamburger 411,Appetizer,5,50,250
33091,Tabbouleh 974,Salad,2,143,286
55358,Croissant 496,Breakfast,3,79,237
56455,Paella 758,Snack,3,73,219
86196,Falafel 195,Breakfast,1,59,59
94819,Curry 85,Breakfast,4,88,352
53905,Baklava 518,Snack,2,68,136
55160,Croissant 979,Breakfast,2,65,130
34813,Pasta 471,Dessert,5,185,925
96412,Tabbouleh 572,Salad,5,118,590
11171,Pancake 149,Soup,3,64,192
61290,Pancake 711,Dessert,5,82,410
30111,Falafel 138,Soup,3,50,150
65870,Falafel 721,Snack,4,81,324
64695,Pasta 926,Appetizer,2,42,84
53947,Hamburger 79,Dessert,2,50,100
80737,Paella 997,Dessert,1,181,181
50104,Tabbouleh 476,Salad,5,83,415
56740,Paella 670,Main Course,2,52,104
54257,Shakshuka 556,Breakfast,3,98,294
19650,Baklava 284,Soup,2,74,148
78931,Croissant 535,Dessert,3,83,249
37055,Taco 989,Breakfast,2,73,146
98580,Hamburger 107,Appetizer,5,50,250
76100,Croissant 771,Dessert,1,131,131
97695,Taco 916,Main Course,4,134,536
31363,Tabbouleh 189,Salad,1,48,48
49226,Paella 272,Appetizer,2,125,250
67920,Baklava 737,Snack,5,74,370
63650,Falafel 290,Main Course,2,108,216
20852,Biryani 244,Main Course,5,80,400
39376,Falafel 941,Dessert,3,128,384
78747,Baklava 385,Snack,1,65,65
31410,Pancake 762,Appetizer,1,60,60
65945,Taco 949,Soup,4,71,284
57766,Falafel 452,Breakfast,5,61,305
28241,Mansaf 454,Main Course,5,95,475
49843,Kunafa 967,Dessert,5,141,705
10438,Paella 650,Soup,4,78,312
91644,Hamburger 617,Breakfast,3,50,150
67778,Pasta 926,Appetizer,4,42,168
97333,Baklava 145,Snack,5,92,460
40265,Falafel 217,Breakfast,1,84,84
38195,Pasta 850,Appetizer,3,105,315
71990,Falafel 993,Main Course,3,127,381
20194,Taco 260,Main Course,5,138,690
90026,Curry 834,Main Course,1,128,128
30002,Hamburger 951,Breakfast,2,50,100
66937,Pancake 711,Dessert,4,82,328
60385,Curry 730,Dessert,3,166,498
34665,Paella 389,Dessert,4,189,756
38681,Hamburger 499,Main Course,3,50,150
65786,Harira 248,Soup,2,48,96
10841,Croissant 390,Soup,1,40,40
95403,Pancake 624,Appetizer,2,141,282
47024,Hamburger 113,Dessert,5,50,250
50886,Paella 334,Dessert,3,108,324
67039,Paella 469,Soup,5,49,245
49385,Taco 2,Main Course,3,81,243
27122,Baklava 819,Snack,1,97,97
13381,Hummus 696,Appetizer,5,143,715
45570,Tabbouleh 476,Salad,4,83,332
41303,Curry 848,Breakfast,1,82,82
84749,Taco 320,Soup,4,40,160
19270,Croissant 655,Soup,1,79,79
15305,Paella 451,Dessert,2,135,270
89943,Paella 519,Main Course,2,89,178
15872,Curry 648,Snack,5,68,340
75891,Molokhia 808,Main Course,5,127,635
27766,Curry 317,Dessert,4,106,424
77807,Falafel 189,Breakfast,2,56,112
26882,Curry 394,Snack,2,93,186
18154,Falafel 477,Main Course,4,67,268
33673,Hamburger 120,Breakfast,3,50,150
25553,Curry 457,Dessert,1,135,135
60092,Molokhia 760,Main Course,2,124,248
45681,Paella 32,Snack,5,53,265
67061,Shakshuka 261,Breakfast,2,92,184
99754,Falafel 341,Appetizer,1,120,120
19191,Mansaf 387,Main Course,5,97,485
93540,Paella 536,Dessert,3,156,468
32284,Hamburger 552,Dessert,3,50,150
47612,Curry 492,Dessert,2,163,326
36253,Baklava 900,Dessert,5,104,520
19334,Hamburger 552,Dessert,4,50,200
53440,Shakshuka 182,Breakfast,2,76,152
97480,Shakshuka 553,Breakfast,1,71,71
45741,Falafel 450,Breakfast,3,92,276
13353,Pasta 139,Breakfast,3,95,285
44614,Falafel 617,Dessert,1,181,181
43996,Paella 896,Breakfast,5,52,260
76581,Croissant 998,Dessert,1,193,193
70710,Pancake 817,Main Course,2,134,268
59943,Baklava 810,Dessert,5,113,565
82811,Falafel 602,Breakfast,1,97,97
95952,Taco 323,Appetizer,5,127,635
63049,Hamburger 231,Breakfast,4,50,200
41808,Pancake 60,Snack,4,53,212
47969,Hamburger 605,Snack,4,50,200
27856,Paella 501,Snack,4,91,364
67470,Koshari,Main Course,4,46,184
72720,Shakshuka 261,Breakfast,1,92,92
70776,Taco 313,Snack,2,57,114
87243,Croissant 976,Soup,3,45,135
64185,Croissant 359,Soup,4,58,232
98617,Falafel 187,Appetizer,3,120,360
27080,Croissant 467,Breakfast,4,86,344
41838,Pasta 877,Main Course,1,54,54
25339,Falafel 850,Main Course,5,112,560
10888,Paella 536,Dessert,3,156,468
22574,Taco 567,Main Course,2,120,240
91092,Tabbouleh 595,Salad,5,46,230
80307,Falafel 217,Breakfast,4,84,336
71718,Pasta 613,Dessert,4,187,748
35348,Taco 437,Breakfast,5,87,435
19629,Pancake 780,Appetizer,3,130,390
65613,Taco 145,Breakfast,2,76,152
93924,Pancake 727,Appetizer,4,88,352
13231,Hamburger 760,Snack,4,50,200
50504,Curry 972,Breakfast,2,74,148
35765,Pasta 921,Dessert,4,101,404
49008,Hamburger 411,Appetizer,1,50,50
50119,Pasta 686,Appetizer,4,126,504
94421,Croissant 639,Appetizer,5,87,435
10270,Paella 291,Main Course,4,82,328
99954,Hamburger 741,Main Course,3,50,150
68257,Curry 73,Breakfast,3,62,186
70899,Paella 860,Snack,4,74,296
14884,Curry 261,Dessert,3,170,510
32195,Hummus 705,Appetizer,5,148,740
34977,Shakshuka 471,Breakfast,2,73,146
13192,Tabbouleh 356,Salad,4,134,536
62526,Pancake 286,Breakfast,1,73,73
14105,Taco 994,Appetizer,1,51,51
96190,Paella 954,Soup,5,68,340
54817,Pancake 455,Appetizer,1,83,83
68443,Curry 356,Soup,2,44,88
92338,Croissant 19,Dessert,4,176,704
61731,Taco 907,Soup,3,46,138
67678,Baklava 168,Main Course,5,60,300
39932,Taco 678,Main Course,5,42,210
86116,Taco 486,Dessert,3,110,330
28006,Falafel 421,Soup,3,52,156
91508,Curry 609,Snack,4,57,228
25554,Baklava 221,Appetizer,1,122,122
40613,Hummus 705,Appetizer,2,148,296
23964,Falafel 814,Dessert,2,98,196
73687,Taco 284,Appetizer,4,66,264
39146,Curry 489,Snack,3,63,189
57066,Curry 332,Main Course,2,129,258
73297,Baklava 643,Soup,1,72,72
81756,Falafel 195,Breakfast,4,59,236
50411,Pasta 835,Snack,5,95,475
43796,Curry 780,Soup,1,58,58
90333,Shakshuka 677,Breakfast,1,78,78
39792,Hamburger 202,Appetizer,5,50,250
23462,Croissant 237,Appetizer,5,124,620
41229,Pancake 773,Appetizer,5,147,735
83809,Croissant 639,Appetizer,1,87,87
38865,Biryani 388,Main Course,2,125,250
72709,Curry 492,Dessert,4,163,652
30259,Hamburger 929,Breakfast,5,50,250
65479,Falafel 128,Appetizer,4,150,600
56723,Taco 376,Soup,1,58,58
32027,Pancake 574,Dessert,1,130,130
73669,Croissant 363,Snack,2,58,116
15680,Paella 896,Breakfast,5,52,260
64440,Paella 896,Breakfast,1,52,52
93427,Baklava 518,Snack,5,68,340
16611,Pancake 394,Main Course,4,136,544
48761,Curry 261,Dessert,3,170,510
11170,Falafel 195,Breakfast,2,59,118
55981,Baklava 965,Appetizer,1,72,72
65189,Molokhia 144,Main Course,2,83,166
43419,Falafel 261,Breakfast,1,93,93
46806,Falafel 282,Soup,1,60,60
18725,Baklava 997,Soup,1,75,75
15866,Paella 535,Snack,1,88,88
61383,Taco 320,Soup,2,40,80
73081,Paella 391,Breakfast,5,96,480
85097,Hamburger 541,Breakfast,1,50,50
16052,Biryani 953,Main Course,5,65,325
17464,Pancake 727,Appetizer,3,88,264
89614,Falafel 510,Soup,4,40,160
79306,Biryani 729,Main Course,1,44,44
11166,Paella 286,Soup,1,75,75
67965,Croissant 839,Dessert,1,190,190
22556,Hamburger 409,Dessert,1,50,50
72430,Croissant 359,Soup,3,58,174
74154,Pasta 928,Soup,1,73,73
90828,Baklava 385,Snack,1,65,65
47048,Taco 994,Appetizer,5,51,255
57175,Pasta 383,Snack,1,100,100
65436,Croissant 406,Soup,1,68,68
62919,Curry 834,Main Course,4,128,512
97340,Hamburger 760,Snack,2,50,100
57212,Baklava 900,Dessert,3,104,312
92353,Falafel 624,Soup,2,56,112
73735,Baklava 127,Breakfast,2,92,184
79219,Baklava 577,Dessert,1,125,125
24688,Baklava 569,Main Course,1,125,125
21554,Pancake 842,Breakfast,4,69,276
32929,Fattoush 919,Salad,4,81,324
46494,Pasta 471,Dessert,2,185,370
34168,Baklava 819,Snack,3,97,291
64063,Croissant 496,Breakfast,4,79,316
12013,Paella 432,Soup,2,55,110
46216,Pasta 575,Snack,4,100,400
15624,Tabbouleh 111,Salad,4,53,212
20184,Baklava 292,Soup,3,59,177
62928,Falafel 216,Dessert,3,186,558
95710,Falafel 421,Soup,1,52,52
42663,Mansaf 197,Main Course,4,77,308
13818,Shakshuka 285,Breakfast,5,81,405
30245,Hamburger 871,Appetizer,1,50,50
99426,Curry 142,Dessert,2,172,344
72100,Curry 571,Breakfast,2,99,198
63206,Croissant 89,Appetizer,4,95,380
45354,Taco 424,Soup,3,48,144
58008,Mansaf 892,Main Course,3,63,189
65500,Curry 986,Dessert,5,126,630
47239,Hamburger 722,Main Course,5,50,250
79401,Paella 930,Appetizer,2,147,294
81711,Paella 578,Dessert,1,123,123
42340,Curry 834,Main Course,1,128,128
64973,Pasta 175,Main Course,5,134,670
18127,Falafel 138,Soup,3,50,150
59591,Biryani 524,Main Course,5,124,620
71425,Croissant 483,Breakfast,5,74,370
16770,Croissant 596,Appetizer,2,87,174
77041,Biryani 666,Main Course,2,106,212
45763,Tabbouleh 974,Salad,1,143,143
20716,Paella 519,Main Course,1,89,89
62655,Pancake 744,Main Course,5,136,680
56369,Harira 476,Soup,3,71,213
44653,Ful Medames,Breakfast,5,77,385
48422,Baklava 168,Main Course,1,60,60
47183,Pasta 67,Soup,3,74,222
79728,Croissant 596,Appetizer,1,87,87
85408,Hamburger 405,Main Course,3,50,150
33336,Mansaf 454,Main Course,1,95,95
51369,Fattoush 788,Salad,5,122,610
47601,Hamburger 20,Snack,3,50,150
52948,Hamburger 722,Main Course,3,50,150
87013,Pancake 409,Main Course,4,123,492
91003,Paella 334,Dessert,1,108,108
89535,Hamburger 411,Appetizer,5,50,250
11611,Biryani 157,Main Course,5,110,550
16268,Pancake 671,Main Course,2,83,166
58069,Croissant 979,Breakfast,2,65,130
38049,Fattoush 496,Salad,4,103,412
16094,Tabbouleh 476,Salad,5,83,415
18979,Kunafa 979,Dessert,5,98,490
10305,Paella 469,Soup,5,49,245
44038,Baklava 965,Appetizer,1,72,72
51593,Molokhia 706,Main Course,5,76,380
88969,Curry 227,Soup,1,54,54
74375,Croissant 304,Snack,2,80,160
77539,Shakshuka 951,Breakfast,3,82,246
54454,Pasta 662,Appetizer,2,104,208
31464,Croissant 839,Dessert,5,190,950
46996,Kibbeh,Snack,3,94,282
53453,Baklava 762,Appetizer,4,109,436
95025,Falafel 971,Main Course,5,80,400
78940,Curry 394,Snack,1,93,93
42675,Falafel 701,Snack,4,100,400
58144,Croissant 359,Soup,2,58,116
98195,Shakshuka 315,Breakfast,5,52,260
62338,Pasta 182,Appetizer,5,91,455
88027,Taco 767,Appetizer,1,149,149
80423,Hamburger 617,Breakfast,1,50,50
65953,Taco 104,Appetizer,5,102,510
13969,Baklava 850,Soup,2,74,148
53948,Baklava 516,Dessert,2,162,324
37333,Paella 578,Dessert,2,123,246
42776,Tabbouleh 749,Salad,3,108,324
57331,Tabbouleh 602,Salad,5,50,250
14727,Curry 571,Breakfast,1,99,99
26145,Baklava 96,Snack,5,87,435
58338,Mansaf 126,Main Course,5,122,610
24471,Curry 741,Main Course,3,143,429
98215,Hamburger 107,Appetizer,1,50,50
63604,Curry 666,Dessert,4,186,744
58521,Taco 678,Main Course,3,42,126
42647,Pancake 913,Soup,5,72,360
21740,Paella 1000,Breakfast,5,66,330
46179,Shakshuka 951,Breakfast,5,82,410
85602,Paella 267,Soup,2,53,106
53179,Taco 720,Soup,1,80,80
44504,Falafel 602,Breakfast,1,97,97
44939,Pasta 359,Snack,3,58,174
78045,Curry 395,Snack,3,96,288
49593,Pancake 870,Breakfast,3,56,168
93975,Falafel 186,Appetizer,5,71,355
89802,Falafel 830,Appetizer,4,78,312
83285,Pancake 570,Breakfast,2,70,140
12941,Croissant 751,Main Course,4,127,508
99706,Paella 286,Soup,4,75,300
57533,Taco 592,Main Course,4,95,380
47880,Curry 714,Appetizer,2,121,242
98624,Molokhia 197,Main Course,2,51,102
62777,Curry 302,Appetizer,3,81,243
41967,Hamburger 796,Appetizer,3,50,150
93344,Curry 492,Dessert,3,163,489
78605,Tabbouleh 576,Salad,2,122,244
88149,Pancake 138,Soup,3,77,231
86256,Curry 834,Main Course,3,128,384
57104,Tabbouleh 157,Salad,1,134,134
26244,Shakshuka 193,Breakfast,5,55,275
95424,Harira 551,Soup,1,73,73
27304,Pasta 833,Appetizer,1,118,118
83471,Tabbouleh 576,Salad,5,122,610
25935,Tabbouleh 602,Salad,1,50,50
37907,Curry 394,Snack,3,93,279
16086,Taco 678,Main Course,5,42,210
